0,1
<s>,i
i,did
did,it
it,<\s>
find,it
it,<\s>
get,it
it,<\s>
have,it
it,<\s>
find,it
it,<\s>
find,it
it,<\s>
<s>,you
you,find
find,it
it,xxx
find,it
it,<\s>
find,it
it,<\s>
find,i
i,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
taste,it
it,<\s>
<s>,i
i,fall
do,it
it,<\s>
have,it
it,<\s>
bring,it
it,<\s>
bring,it
it,<\s>
pardon,me
me,<\s>
<s>,i
i,dance
get,her
her,<\s>
get,it
it,<\s>
<s>,i
i,see
see,it
it,<\s>
change,her
her,<\s>
change,her
her,<\s>
change,her
her,<\s>
change,her
her,<\s>
have,it
it,<\s>
find,it
it,<\s>
find,it
it,<\s>
<s>,you
you,find
find,it
it,<\s>
<s>,you
you,find
find,it
it,<\s>
find,it
it,<\s>
find,it
it,<\s>
fix,it
it,<\s>
find,it
it,<\s>
bring,it
it,<\s>
bring,it
it,<\s>
have,it
it,<\s>
have,it
it,<\s>
have,it
it,<\s>
have,it
it,<\s>
eat,it
it,<\s>
have,it
it,<\s>
have,it
it,<\s>
have,it
it,<\s>
<s>,it
it,break
oh,it
it,break
<s>,it
it,break
xxx,i
i,cider
show,me
me,book
show,me
me,book
show,me
me,book
<s>,me
me,book
show,me
me,book
show,me
me,book
mommy,you
you,read
<s>,i
i,kick
see,it
it,<\s>
<s>,i
i,can
<s>,i
i,was
change,her
her,<\s>
pardon,me
me,<\s>
pardon,me
me,<\s>
pardon,me
me,<\s>
<s>,i
i,want
stir,it
it,<\s>
<s>,i
i,see
<s>,i
i,fell
get,it
it,<\s>
show,me
me,<\s>
mommy,you
you,read
<s>,i
i,get
<s>,you
you,read
read,it
it,<\s>
hold,it
it,<\s>
<s>,i
i,see
<s>,i
i,help
<s>,i
i,help
find,it
it,<\s>
<s>,you
you,write
<s>,i
i,xxx
get,it
it,<\s>
at,me
me,<\s>
<s>,i
i,get
get,it
it,<\s>
<s>,i
i,get
get,it
it,<\s>
by,you
you,<\s>
by,you
you,<\s>
<s>,i
i,drop
<s>,i
i,drop
<s>,i
i,write
see,it
it,paper
drop,it
it,<\s>
<s>,i
i,see
have,it
it,<\s>
<s>,i
i,sock
lick,it
it,<\s>
<s>,i
i,see
<s>,you
you,climb
<s>,you
you,fraser
have,it
it,<\s>
<s>,i
i,crack
<s>,i
i,want
get,it
it,<\s>
spill,it
it,<\s>
look,it
it,<\s>
<s>,i
i,dance
xxx,i
i,banging
<s>,i
i,banging
help,me
me,<\s>
get,it
it,<\s>
<s>,i
i,seed
saw,it
it,<\s>
op,it
it,bouillon
see,it
it,<\s>
see,it
it,<\s>
by,me
me,<\s>
<s>,you
you,sugar
<s>,me
me,<\s>
see,it
it,<\s>
have,it
it,<\s>
<s>,it
it,drop
<s>,they
they,building
did,it
it,go
<s>,it
it,go
tore,it
it,<\s>
<s>,he
he,doing
<s>,it
it,sway
see,me
me,see
see,me
me,see
see,me
me,see
see,me
me,see
see,me
me,see
see,me
me,see
see,me
me,<\s>
<s>,i
i,see
see,me
me,<\s>
<s>,i
i,see
see,me
me,xxx
see,me
me,<\s>
see,me
me,<\s>
see,me
me,<\s>
see,me
me,<\s>
see,me
me,<\s>
see,me
me,<\s>
see,me
me,<\s>
see,me
me,<\s>
see,me
me,<\s>
see,me
me,<\s>
see,me
me,<\s>
see,you
you,<\s>
see,you
you,jump
do,it
it,eve
<s>,you
you,jump
<s>,i
i,sit
<s>,i
i,bet
<s>,he
he,sell
kiss,it
it,<\s>
<s>,you
you,wipe
<s>,i
i,see
<s>,you
you,do
do,it
it,<\s>
<s>,him
him,writing
change,her
her,<\s>
<s>,you
you,penny
<s>,you
you,penny
move,him
him,<\s>
move,him
him,<\s>
put,him
him,put
put,him
him,lion
get,it
it,<\s>
<s>,you
you,<\s>
do,it
it,again
do,it
it,again
<s>,it
it,drop
have,it
it,<\s>
<s>,i
i,two
<s>,i
i,<\s>
yeah,i
i,swimming
fix,it
it,<\s>
<s>,it
it,broken
<s>,i
i,write
<s>,i
i,write
sto,i
i,write
<s>,i
i,write
<s>,i
i,write
<s>,i
i,write
<s>,you
you,write
<s>,you
you,write
<s>,you
you,pencil
on,it
it,<\s>
find,it
it,<\s>
<s>,you
you,gonna
<s>,i
i,making
<s>,i
i,sit
rinse,it
it,out
<s>,i
i,put
<s>,i
i,put
peel,it
it,first
peel,it
it,first
<s>,you
you,on
<s>,you
you,writing
<s>,i
i,fall
<s>,i
i,put
<s>,it
it,doing
<s>,i
i,brushing
<s>,i
i,banging
put,it
it,in
<s>,you
you,read
<s>,i
i,sit
<s>,she
she,goin
<s>,she
she,goin
go,her
her,tummy
<s>,i
i,fall
<s>,i
i,try
<s>,i
i,try
<s>,i
i,try
try,it
it,again
<s>,i
i,drinking
can,she
she,<\s>
<s>,i
i,slip
have,it
it,<\s>
have,it
it,have
have,it
it,<\s>
have,it
it,<\s>
<s>,i
i,see
have,it
it,<\s>
<s>,he
he,drink
drink,it
it,<\s>
<s>,i
i,drinking
<s>,i
i,drinking
<s>,i
i,making
making,i
i,making
<s>,i
i,see
see,you
you,<\s>
<s>,i
i,see
see,you
you,<\s>
there,he
he,is
let,me
me,have
have,it
it,<\s>
put,it
it,<\s>
xxx,it
it,<\s>
<s>,it
it,xxx
<s>,he
he,giving
<s>,i
i,like
drop,it
it,drop
<s>,i
i,see
<s>,i
i,see
see,you
you,<\s>
<s>,i
i,cut
<s>,i
i,cut
<s>,you
you,cut
<s>,i
i,ride
<s>,i
i,no
<s>,she
she,drink
stir,it
it,<\s>
read,it
it,<\s>
read,it
it,<\s>
read,it
it,<\s>
stir,it
it,<\s>
clean,her
her,up
read,it
it,<\s>
tape,it
it,go
<s>,i
i,writing
<s>,i
i,see
<s>,i
i,see
see,me
me,<\s>
<s>,i
i,see
see,you
you,<\s>
<s>,i
i,see
<s>,i
i,see
see,me
me,<\s>
<s>,i
i,see
see,me
me,<\s>
<s>,i
i,see
see,me
me,<\s>
<s>,i
i,see
see,me
me,<\s>
<s>,i
i,have
<s>,i
i,have
play,it
it,<\s>
play,it
it,<\s>
<s>,i
i,run
<s>,i
i,run
at,you
you,one
read,it
it,<\s>
do,it
it,in
<s>,i
i,put
put,me
me,in
put,me
me,in
<s>,i
i,put
put,me
me,in
<s>,i
i,put
put,me
me,in
put,me
me,in
<s>,i
i,writing
<s>,i
i,writing
put,me
me,in
yeah,i
i,put
put,me
me,in
<s>,i
i,put
put,me
me,in
<s>,i
i,put
<s>,i
i,put
<s>,i
i,put
do,it
it,<\s>
<s>,we
we,both
put,me
me,in
put,me
me,in
put,me
me,in
put,me
me,in
<s>,you
you,put
in,it
it,<\s>
<s>,i
i,coming
<s>,i
i,coming
<s>,i
i,rocking
<s>,i
i,put
put,it
it,back
<s>,i
i,carry
carry,it
it,<\s>
<s>,i
i,rocking
<s>,i
i,put
<s>,i
i,put
<s>,it
it,laba
<s>,it
it,laba
<s>,it
it,have_to
<s>,i
i,turn
<s>,you
you,do
do,it
it,<\s>
<s>,you
you,do
do,it
it,<\s>
to,you
you,<\s>
<s>,i
i,take
do,it
it,<\s>
to,you
you,<\s>
do,it
it,<\s>
<s>,you
you,do
do,it
it,<\s>
<s>,you
you,do
do,it
it,<\s>
do,it
it,<\s>
do,it
it,<\s>
do,it
it,again
to,you
you,<\s>
to,you
you,<\s>
<s>,he
he,sitting
sitting,he
he,sitting
sitting,he
he,sitting
<s>,you
you,play
<s>,you
you,pipe
<s>,you
you,pipe
<s>,i
i,have
have,it
it,<\s>
<s>,he
he,go
<s>,i
i,pull
pull,it
it,<\s>
<s>,i
i,pull
<s>,i
i,<\s>
<s>,it
it,a
<s>,i
i,see
see,it
it,<\s>
<s>,i
i,pick
<s>,i
i,put
<s>,i
i,take
<s>,i
i,get
get,it
it,<\s>
<s>,i
i,sit
<s>,i
i,sitting
in,it
it,<\s>
in,it
it,<\s>
<s>,i
i,put
<s>,i
i,put
<s>,i
i,put
put,it
it,back
<s>,you
you,got
<s>,i
i,i
i,put
<s>,i
i,i
i,xxx
put,it
it,back
<s>,i
i,get
get,it
it,<\s>
<s>,i
i,xxx
find,it
it,<\s>
<s>,i
i,think
<s>,i
i,think
<s>,i
i,hold
hold,it
it,<\s>
sit,you
you,chair
<s>,i
i,peel
peel,it
it,<\s>
write,it
it,down
get,it
it,<\s>
<s>,i
i,cut
<s>,you
you,want
let,me
me,see
<s>,i
i,fall
<s>,you
you,step
<s>,i
i,drink
<s>,i
i,put
<s>,i
i,k
let,me
me,<\s>
am,i
i,doing
let,me
me,turn
<s>,i
i,turning
<s>,i
i,turning
<s>,i
i,put
<s>,i
i,put
<s>,i
i,put
<s>,we
we,make
le,me
me,play
<s>,i
i,playing
<s>,i
i,playing
<s>,i
i,playing
<s>,me
me,too
fix,it
it,out
<s>,i
i,sit
now,i
i,take
take,it
it,back
<s>,i
i,sit
sponge,i
i,can't
find,it
it,<\s>
no,i
i,dancing
<s>,i
i,drop
are,you
you,<\s>
<s>,i
i,have
cool,it
it,<\s>
let,me
me,cool
cool,it
it,<\s>
dry,it
it,<\s>
<s>,i
i,drop
drop,it
it,<\s>
<s>,i
i,put
fraser,i
i,havin
<s>,i
i,having
<s>,i
i,having
<s>,i
i,having
cool,it
it,<\s>
cool,it
it,<\s>
eating,you
you,<\s>
let,me
me,eat
eat,it
it,<\s>
<s>,i
i,having
<s>,me
me,too
<s>,he
he,eat
<s>,you
you,slow
let,me
me,get
get,it
it,<\s>
let,me
me,writing
peel,it
it,<\s>
peel,it
it,<\s>
<s>,you
you,get
<s>,i
i,find
find,it
it,<\s>
did,you
you,ever
sharpened,it
it,<\s>
cromer,i
i,put
dit,it
it,<\s>
<s>,i
i,put
dit,it
it,<\s>
sharpened,it
it,<\s>
sharpened,it
it,<\s>
<s>,i
i,have
xxx,it
it,<\s>
<s>,i
i,sharpen
let,me
me,see
see,it
it,<\s>
let,me
me,see
let,me
me,see
see,it
it,<\s>
<s>,me
me,come
<s>,me
me,come
put,it
it,<\s>
as,she
she,plays
cut,it
it,<\s>
cut,it
it,<\s>
<s>,i
i,have
<s>,i
i,drink
show,me
me,you
me,you
you,<\s>
show,me
me,you
me,you
you,<\s>
show,me
me,papa
<s>,i
i,drink
<s>,i
i,think
<s>,i
i,put
<s>,i
i,put
<s>,i
i,put
<s>,i
i,put
<s>,i
i,put
fraser,i
i,have
make,it
it,better
make,it
it,better
<s>,i
i,write
got,it
it,<\s>
<s>,i
i,writing
<s>,i
i,bring
<s>,i
i,goin
<s>,i
i,put
put,it
it,in
<s>,i
i,i
i,better
happen,it
it,<\s>
put,it
it,back
fix,it
it,<\s>
<s>,you
you,peeking
fraser,i
i,have
<s>,i
i,drop
<s>,i
i,better
fraser,i
i,still
fraser,i
i,drink
fraser,i
i,drink
<s>,i
i,write
<s>,i
i,have
put,it
it,down
put,it
it,down
what,i
i,fraser
<s>,me
me,too
<s>,i
i,write
<s>,i
i,write
let,me
me,have
le,me
me,see
le,me
me,see
<s>,i
i,put
<s>,i
i,have
<s>,i
i,have
<s>,i
i,put
<s>,i
i,put
put,them
them,in
look,i
i,have
mom,i
i,have
use,it
it,<\s>
use,it
it,<\s>
got,it
it,fraser
got,it
it,<\s>
to,you
you,<\s>
to,you
you,<\s>
to,you
you,<\s>
to,you
you,<\s>
<s>,i
i,put
<s>,i
i,tryin
fix,it
it,<\s>
<s>,i
i,have
<s>,i
i,have_to
wash,it
it,fraser
wash,it
it,<\s>
open,it
it,<\s>
open,it
it,fraser
open,it
it,<\s>
<s>,i
i,go
<s>,i
i,goin
fraser,i
i,go
fraser,i
i,forgot
put,it
it,on
fraser,i
i,xxx
<s>,i
i,have
fraser,i
i,have
fraser,i
i,have
put,it
it,right
<s>,i
i,can't
find,it
it,<\s>
<s>,i
i,can't
find,it
it,<\s>
<s>,i
i,can't
find,it
it,<\s>
<s>,i
i,play
turn,it
it,<\s>
turn,it
it,<\s>
<s>,i
i,put
<s>,i
i,want
<s>,i
i,put
<s>,i
i,gotta
<s>,i
i,put
<s>,i
i,gotta
<s>,i
i,can't
<s>,i
i,better
<s>,it
it,falled
<s>,it
it,falled
then,i
i,have
no,i
i,have_to
move,it
it,<\s>
fraser,i
i,have
<s>,she
she,slep
<s>,you
you,slep
<s>,i
i,bobbing
<s>,i
i,bobbing
let,me
me,see
put,it
it,in
let,me
me,hold
hold,it
it,<\s>
let,me
me,hold
hold,it
it,<\s>
tie,it
it,<\s>
<s>,i
i,tie
<s>,i
i,tying
<s>,i
i,go
<s>,i
i,get
look,it
it,<\s>
look,it
it,fraser
look,it
it,fraser
look,it
it,<\s>
look,it
it,<\s>
<s>,it
it,fall
tie,it
it,<\s>
look,it
it,<\s>
<s>,i
i,have_to
fraser,i
i,get
<s>,i
i,gotta
<s>,i
i,hava
fraser,i
i,get
<s>,i
i,can
<s>,i
i,can
<s>,i
i,have
<s>,i
i,want
<s>,i
i,want
want,i
i,want
<s>,i
i,spilled
spilled,it
it,<\s>
<s>,i
i,got
let,me
me,see
see,it
it,mom
let,me
me,have
have,it
it,<\s>
<s>,i
i,better
blow,it
it,<\s>
hold,it
it,<\s>
<s>,you
you,give
<s>,it
it,hot
<s>,i
i,got
<s>,i
i,bite
bite,it
it,<\s>
fraser,i
i,bit
in,it
it,<\s>
fraser,i
i,drinking
<s>,i
i,bit
in,it
it,<\s>
<s>,i
i,hit
<s>,it
it,have
<s>,it
it,have
<s>,it
it,have
have,it
it,<\s>
<s>,it
it,hat
<s>,it
it,hat
<s>,it
it,had
<s>,i
i,bit
in,it
it,<\s>
sue,i
i,bit
in,it
it,<\s>
<s>,i
i,bit
in,it
it,<\s>
<s>,i
i,bite
in,it
it,<\s>
<s>,i
i,bite
in,it
it,<\s>
<s>,i
i,sit
look,it
it,sarah
<s>,she
she,gonna
have,you
you,lunch
<s>,she
she,goin
<s>,it
it,too
yep,it
it,too
<s>,it
it,too
<s>,it
it,too
<s>,i
i,have
put,it
it,back
<s>,it
it,too
read,it
it,<\s>
<s>,you
you,have
<s>,i
i,have
no,you
you,pencil
<s>,me
me,too
<s>,you
you,write
in,you
you,briefcase
in,you
you,briefcase
<s>,it
it,going
<s>,it
it,going
<s>,i
i,write
<s>,i
i,get
no,i
i,got
op,it
it,<\s>
<s>,it
it,fall
<s>,i
i,better
<s>,i
i,go
throw,it
it,<\s>
<s>,i
i,throwing
<s>,i
i,have
<s>,i
i,making
<s>,i
i,making
look,it
it,<\s>
fix,it
it,with
fraser,i
i,throwing
<s>,i
i,fall
<s>,i
i,spill
<s>,i
i,spill
where,you
you,cookbook
fraser,i
i,lay
<s>,i
i,can't
see,you
you,<\s>
<s>,i
i,can't
see,you
you,<\s>
where,you
you,shoes
<s>,it
it,what
<s>,he
he,bringing
turn,it
it,again
do,it
it,again
doing,it
it,again
turn,it
it,<\s>
<s>,we
we,take
<s>,we
we,play
<s>,she
she,fall
let,me
me,have
have,it
it,<\s>
<s>,i
i,see
let,me
me,blow
<s>,i
i,turn
turn,it
it,<\s>
turn,it
it,<\s>
<s>,i
i,put
put,them
them,<\s>
<s>,i
i,put
<s>,i
i,don't
<s>,he
he,chirps
<s>,i
i,i
i,breaking
turn,it
it,<\s>
time,it
it,is
time,it
it,is
time,it
it,is
fraser,i
i,go
lunch,i
i,go
wearing,it
it,<\s>
no,i
i,don't
want,it
it,<\s>
<s>,i
i,go
fraser,i
i,get
fraser,i
i,get
<s>,i
i,write
<s>,it
it,falled
<s>,i
i,drinking
<s>,i
i,write
<s>,i
i,write
<s>,i
i,go
<s>,i
i,have
<s>,i
i,writing
<s>,i
i,writing
no,me
me,<\s>
taking,it
it,it
it,<\s>
fraser,i
i,put
put,it
it,in
let,me
me,<\s>
let,me
me,put
put,it
it,in
<s>,i
i,playing
with,it
it,<\s>
<s>,i
i,playing
with,it
it,<\s>
sue,we
we,have
pap,you
you,have
because,it
it,broke
<s>,it
it,broke
sue,you
you,goin
<s>,i
i,go
bring,it
it,hippity_hop
oh,it
it,came
do,it
it,for
for,me
me,<\s>
do,it
it,<\s>
do,it
it,<\s>
fix,it
it,for
for,me
me,<\s>
where,you
you,coffee
<s>,you
you,you
you,letter
let,me
me,read
read,it
it,for
for,you
you,<\s>
<s>,i
i,have
<s>,you
you,can't
in,you
you,pocket
<s>,we
we,go
put,it
it,in
<s>,we
we,go
put,you
you,glass
<s>,i
i,have
<s>,i
i,have
<s>,i
i,don
<s>,i
i,putting
<s>,i
i,putting
oh,i
i,dropped
<s>,i
i,putting
<s>,i
i,putting
sen,it
it,<\s>
<s>,i
i,putting
pap,you
you,put
papa,you
you,put
no,we
we,have
<s>,we
we,have
box,it
it,broke
<s>,it
it,broke
<s>,i
i,go
<s>,i
i,taking
<s>,we
we,go
<s>,i
i,go
bring,you
you,briefcase
mom,i
i,drink
<s>,i
i,go
fraser,you
you,do
<s>,he
he,writing
and,me
me,too
<s>,i
i,have
all,you
you,cream
all,you
you,cream
<s>,they
they,my
<s>,you
you,can
with,it
it,<\s>
<s>,i
i,seeing
seeing,it
it,it
it,<\s>
no,they
they,my
<s>,i
i,go
ride,it
it,<\s>
on,them
them,<\s>
<s>,they
they,kittens
<s>,you
you,know
know,i
i,said
let,me
me,sit
let,me
me,sit
for,me
me,<\s>
<s>,i
i,want
want,it
it,in
do,it
it,that
do,it
it,that
<s>,it
it,cold
<s>,i
i,want
<s>,i
i,want
<s>,i
i,fall
<s>,it
it,friend
<s>,i
i,don't
<s>,i
i,don't
<s>,i
i,want
xxx,you
you,have
fraser,i
i,eating
<s>,i
i,cracking
cracking,it
it,it
it,<\s>
cracking,it
it,it
it,<\s>
may,i
i,eat
can,i
i,have
sue,you
you,have
<s>,i
i,eating
<s>,i
i,eating
eating,it
it,it
it,<\s>
<s>,we
we,have
in,he
he,bed
may,i
i,have
hold,it
it,for
for,me
me,<\s>
for,me
me,<\s>
<s>,i
i,want
<s>,i
i,go
<s>,you
you,<\s>
<s>,i
i,go
oh,i
i,got
sue,you
you,don't
<s>,i
i,go
<s>,i
i,want
<s>,i
i,go
get,you
you,<\s>
<s>,i
i,go
that,you
you,briefcase
<s>,i
i,can't
<s>,i
i,xxx
<s>,i
i,go
fraser,it
it,too
for,you
you,<\s>
<s>,you
you,snap
snap,it
it,<\s>
<s>,she
she,xxx
tie,it
it,mommy
<s>,he
he,have
<s>,he
he,lost
<s>,he
he,lost
put,he
he,coat
snap,it
it,too
do,it
it,<\s>
do,it
it,<\s>
<s>,you
you,too
<s>,you
you,too
no,you
you,<\s>
sue,you
you,do
do,it
it,<\s>
<s>,i
i,can't
do,it
it,<\s>
<s>,i
i,go
<s>,i
i,go
<s>,i
i,see
see,you
you,an
an,you
you,pencil
<s>,we
we,writing
see,me
me,<\s>
see,me
me,<\s>
<s>,i
i,write
<s>,i
i,putting
d,you
you,want
<s>,i
i,go
<s>,i
i,go
<s>,i
i,go
put,it
it,down
<s>,it
it,stuck
<s>,it
it,stuck
<s>,i
i,pull
<s>,i
i,pull
<s>,i
i,pull
<s>,i
i,write
<s>,i
i,go
<s>,we
we,go
<s>,you
you,write
<s>,we
we,go
<s>,it
it,stuck
<s>,you
you,color
squirrel,i
i,go
what,we
we,go
<s>,i
i,go
<s>,i
i,go
bring,it
it,in
don't,you
you,pee
<s>,i
i,go
hammer,it
it,<\s>
<s>,i
i,go
<s>,you
you,hammer
<s>,you
you,hammer
<s>,you
you,hammer
sue,i
i,hurt
make,it
it,better
make,it
it,better
<s>,you
you,hammer
let,me
me,have
have,it
it,<\s>
get,it
it,out
let,me
me,do
do,it
it,<\s>
<s>,i
i,can't
<s>,you
you,do
do,it
it,<\s>
with,you
you,finger
see,me
me,hammer
<s>,i
i,doin
see,me
me,hammer
<s>,you
you,hammer
<s>,you
you,hammer
got,it
it,sideway
<s>,i
i,xxx
sue,i
i,go
two,i
i,<\s>
two,i
i,<\s>
that,it
it,<\s>
that's,it
it,<\s>
<s>,i
i,put
put,it
it,in
<s>,i
i,go
<s>,i
i,go
<s>,i
i,doing
doing,it
it,words
<s>,i
i,doing
<s>,i
i,doing
look,i
i,make
sue,i
i,want
<s>,i
i,want
<s>,we
we,going
<s>,you
you,go
watch,me
me,eat
<s>,it
it,fun
<s>,we
we,have
mommy,i
i,put
<s>,i
i,got
<s>,i
i,think
think,it
it,going
<s>,i
i,going
<s>,you
you,zip
<s>,you
you,zip
<s>,you
you,zip
zip,you
you,zip
let,me
me,play
let,me
me,play
<s>,it
it,go
<s>,you
you,put
no,it
it,a
<s>,it
it,going
<s>,i
i,go
let,me
me,have
have,it
it,<\s>
<s>,you
you,gonna
watch,me
me,watch
watch,me
me,eat
<s>,he
he,melted
<s>,he
he,melted
fraser,he
he,hat
and,he
he,and
and,he
he,scarf
sue,i
i,want
sue,i
i,want
<s>,it
it,time
an,you
you,<\s>
an,you
you,<\s>
mom,you
you,go
<s>,me
me,too
where,you
you,going
<s>,he
he,not
sue,we
we,eat
with,me
me,<\s>
<s>,he
he,all
hh,i
i,can't
my,i
i,can't
<s>,i
i,can't
<s>,i
i,use
<s>,i
i,writing
<s>,you
you,writing
<s>,me
me,too
<s>,it
it,a
<s>,you
you,buy
buy,it
it,<\s>
<s>,you
you,have
<s>,you
you,have
<s>,me
me,too
<s>,i
i,writing
<s>,i
i,writing
let,me
me,write
<s>,i
i,put
pencil,it
it,a
let,me
me,xxx
with,it
it,<\s>
<s>,you
you,open
<s>,i
i,have
<s>,you
you,op
op,it
it,<\s>
<s>,i
i,take
<s>,me
me,too
<s>,i
i,buy
<s>,i
i,buy
buy,it
it,<\s>
<s>,i
i,can't
with,it
it,<\s>
with,it
it,<\s>
<s>,i
i,can't
no,he
he,at
<s>,he
he,a
do,it
it,<\s>
<s>,i
i,can't
oh,i
i,dropped
dropped,it
it,<\s>
<s>,i
i,dropped
dropped,it
it,<\s>
<s>,i
i,can't
because,i
i,can't
<s>,i
i,go
<s>,i
i,go
<s>,i
i,go
<s>,you
you,read
read,you
you,read
no,you
you,read
read,it
it,to
to,me
me,<\s>
<s>,you
you,read
read,it
it,<\s>
<s>,you
you,read
read,it
it,<\s>
for,you
you,<\s>
<s>,i
i,don't
<s>,i
i,don't
<s>,it
it,clean
<s>,i
i,can't
<s>,i
i,can't
<s>,i
i,go
<s>,i
i,write
<s>,you
you,write
<s>,you
you,write
<s>,you
you,write
<s>,you
you,write
<s>,you
you,write
<s>,you
you,write
<s>,you
you,write
<s>,you
you,write
did,it
it,<\s>
put,it
it,away
for,you
you,<\s>
while,you
you,write
fraser,i
i,spell
for,you
you,<\s>
<s>,i
i,have
<s>,you
you,watch
watch,me
me,have
<s>,you
you,go
watch,me
me,have
this,i
i,my
<s>,i
i,buy
buy,it
it,<\s>
<s>,i
i,buy
buy,it
it,<\s>
<s>,i
i,eat
<s>,i
i,stare
at,you
you,<\s>
<s>,i
i,stare
at,you
you,<\s>
in,it
it,<\s>
in,it
it,<\s>
for,me
me,too
for,me
me,<\s>
for,me
me,<\s>
for,me
me,<\s>
for,me
me,<\s>
<s>,it
it,for
for,me
me,<\s>
<s>,you
you,go
soon,it
it,gets
<s>,it
it,hot
when,it
it,get
what,you
you,go
for,he
he,lunch
no,me
me,<\s>
<s>,me
me,<\s>
<s>,me
me,<\s>
what,you
you,doing
let,me
me,see
what's,he
he,doing
<s>,he
he,want
soon,she
she,eats
eats,her
her,lunch
eats,her
her,lunch
<s>,i
i,sick
<s>,i
i,getting
because,i
i,have
not,me
me,<\s>
<s>,i
i,don't
<s>,i
i,all
<s>,i
i,full
<s>,i
i,have
look,i
i,have
what,he
he,do
then,it
it,be
then,it
it,be
<s>,you
you,pick
with,me
me,<\s>
<s>,you
you,be
<s>,i
i,be
<s>,i
i,be
<s>,i
i,be
<s>,i
i,be
<s>,i
i,be
<s>,i
i,be
<s>,i
i,be
<s>,i
i,be
<s>,i
i,be
<s>,i
i,be
<s>,i
i,be
what,i
i,doing
<s>,you
you,come
<s>,you
you,come
<s>,i
i,go
<s>,i
i,go
<s>,i
i,go
<s>,i
i,go
<s>,i
i,have
<s>,i
i,go
<s>,i
i,get
<s>,i
i,can
<s>,he
he,draw
<s>,you
you,draw
<s>,you
you,draw
<s>,i
i,writing
<s>,i
i,writing
what,you
you,writing
on,you
you,man
for,you
you,<\s>
buying,it
it,for
for,me
me,<\s>
<s>,we
we,go
<s>,you
you,can
write,it
it,<\s>
<s>,he
he,a
<s>,he
he,have
that,he
he,mustache
<s>,i
i,go
take,it
it,take
take,it
